error	status	ntstatus	ExceptionCode
-1073741656	STATUS_BAD_TOKEN_TYPE
-1073741655	STATUS_BAD_MASTER_BOOT_RECORD
-1073741654	STATUS_INSTRUCTION_MISALIGNMENT
-1073741653	STATUS_INSTANCE_NOT_AVAILABLE
-1073741652	STATUS_PIPE_NOT_AVAILABLE
-1073741651	STATUS_INVALID_PIPE_STATE
-1073741650	STATUS_PIPE_BUSY
-1073741649	STATUS_ILLEGAL_FUNCTION
-1073741648	STATUS_PIPE_DISCONNECTED
-1073741647	STATUS_PIPE_CLOSING
-1073741646	STATUS_PIPE_CONNECTED
-1073741645	STATUS_PIPE_LISTENING
-1073741644	STATUS_INVALID_READ_MODE
-1073741643	STATUS_IO_TIMEOUT
-1073741642	STATUS_FILE_FORCED_CLOSED
-1073741641	STATUS_PROFILING_NOT_STARTED
-1073741640	STATUS_PROFILING_NOT_STOPPED
-1073741639	STATUS_COULD_NOT_INTERPRET
-1073741638	STATUS_FILE_IS_A_DIRECTORY
-1073741637	STATUS_NOT_SUPPORTED
-1073741636	STATUS_REMOTE_NOT_LISTENING
-1073741635	STATUS_DUPLICATE_NAME
-1073741634	STATUS_BAD_NETWORK_PATH
-1073741633	STATUS_NETWORK_BUSY
-1073741632	STATUS_DEVICE_DOES_NOT_EXIST
-1073741631	STATUS_TOO_MANY_COMMANDS
-1073741630	STATUS_ADAPTER_HARDWARE_ERROR
-1073741629	STATUS_INVALID_NETWORK_RESPONSE
-1073741628	STATUS_UNEXPECTED_NETWORK_ERROR
-1073741627	STATUS_BAD_REMOTE_ADAPTER
-1073741626	STATUS_PRINT_QUEUE_FULL
-1073741625	STATUS_NO_SPOOL_SPACE
-1073741624	STATUS_PRINT_CANCELLED
-1073741623	STATUS_NETWORK_NAME_DELETED
-1073741622	STATUS_NETWORK_ACCESS_DENIED
-1073741621	STATUS_BAD_DEVICE_TYPE
-1073741620	STATUS_BAD_NETWORK_NAME
-1073741619	STATUS_TOO_MANY_NAMES
-1073741618	STATUS_TOO_MANY_SESSIONS
-1073741617	STATUS_SHARING_PAUSED
-1073741616	STATUS_REQUEST_NOT_ACCEPTED
-1073741615	STATUS_REDIRECTOR_PAUSED
-1073741614	STATUS_NET_WRITE_FAULT
-1073741613	STATUS_PROFILING_AT_LIMIT
-1073741612	STATUS_NOT_SAME_DEVICE
-1073741611	STATUS_FILE_RENAMED
-1073741610	STATUS_VIRTUAL_CIRCUIT_CLOSED
-1073741609	STATUS_NO_SECURITY_ON_OBJECT
-1073741608	STATUS_CANT_WAIT
-1073741607	STATUS_PIPE_EMPTY
-1073741606	STATUS_CANT_ACCESS_DOMAIN_INFO
-1073741605	STATUS_CANT_TERMINATE_SELF
-1073741604	STATUS_INVALID_SERVER_STATE
-1073741603	STATUS_INVALID_DOMAIN_STATE
-1073741602	STATUS_INVALID_DOMAIN_ROLE
-1073741601	STATUS_NO_SUCH_DOMAIN
-1073741600	STATUS_DOMAIN_EXISTS
-1073741599	STATUS_DOMAIN_LIMIT_EXCEEDED
-1073741598	STATUS_OPLOCK_NOT_GRANTED
-1073741597	STATUS_INVALID_OPLOCK_PROTOCOL
-1073741596	STATUS_INTERNAL_DB_CORRUPTION
-1073741595	STATUS_INTERNAL_ERROR
-1073741594	STATUS_GENERIC_NOT_MAPPED
-1073741593	STATUS_BAD_DESCRIPTOR_FORMAT
-1073741592	STATUS_INVALID_USER_BUFFER
-1073741591	STATUS_UNEXPECTED_IO_ERROR
-1073741590	STATUS_UNEXPECTED_MM_CREATE_ERR
-1073741589	STATUS_UNEXPECTED_MM_MAP_ERROR
-1073741588	STATUS_UNEXPECTED_MM_EXTEND_ERR
-1073741587	STATUS_NOT_LOGON_PROCESS
-1073741586	STATUS_LOGON_SESSION_EXISTS
-1073741585	STATUS_INVALID_PARAMETER_1
-1073741584	STATUS_INVALID_PARAMETER_2
-1073741583	STATUS_INVALID_PARAMETER_3
-1073741582	STATUS_INVALID_PARAMETER_4
-1073741581	STATUS_INVALID_PARAMETER_5
-1073741580	STATUS_INVALID_PARAMETER_6
-1073741579	STATUS_INVALID_PARAMETER_7
-1073741578	STATUS_INVALID_PARAMETER_8
-1073741577	STATUS_INVALID_PARAMETER_9
-1073741576	STATUS_INVALID_PARAMETER_10
-1073741575	STATUS_INVALID_PARAMETER_11
-1073741574	STATUS_INVALID_PARAMETER_12
-1073741573	STATUS_REDIRECTOR_NOT_STARTED
-1073741572	STATUS_REDIRECTOR_STARTED
-1073741571	STATUS_STACK_OVERFLOW
-1073741570	STATUS_NO_SUCH_PACKAGE
-1073741569	STATUS_BAD_FUNCTION_TABLE
-1073741568	STATUS_VARIABLE_NOT_FOUND
-1073741567	STATUS_DIRECTORY_NOT_EMPTY
-1073741566	STATUS_FILE_CORRUPT_ERROR
-1073741565	STATUS_NOT_A_DIRECTORY
-1073741564	STATUS_BAD_LOGON_SESSION_STATE
-1073741563	STATUS_LOGON_SESSION_COLLISION
-1073741562	STATUS_NAME_TOO_LONG
-1073741561	STATUS_FILES_OPEN
-1073741560	STATUS_CONNECTION_IN_USE
-1073741559	STATUS_MESSAGE_NOT_FOUND
-1073741558	STATUS_PROCESS_IS_TERMINATING
-1073741557	STATUS_INVALID_LOGON_TYPE
-1073741556	STATUS_NO_GUID_TRANSLATION
-1073741555	STATUS_CANNOT_IMPERSONATE
-1073741554	STATUS_IMAGE_ALREADY_LOADED
-1073741553	STATUS_ABIOS_NOT_PRESENT
